REPORT NUMBER,DATE,TIME,OFFENSE,ADDRESS,X_Coordinates,Y_Coordinates,Zones,X_Coordinates.1,Y_Coordinates.1,Zones.1
201652837,2016-04-17,1055,SHOPLIFTING,5100 BLK JEFFERSON AVE,-76.4307291,36.9985925,C,-76.4307291,36.9985925,C
201652845,2016-04-17,1356,SHOPLIFTING,12400 BLK WARWICK BLVD,-76.4922018,37.0681471,C,-76.4922018,37.0681471,C
201652846,2016-04-17,1424,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201603142,2016-04-17,1446,SHOPLIFTING,12400 BLK WARWICK BLVD,-76.4922018,37.0681471,C,-76.4922018,37.0681471,C
201652843,2016-04-17,1530,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201603146,2016-04-17,1824,SHOPLIFTING,600 BLK PILOT HOUSE DR,-76.4780842,37.0807253,C,-76.4780842,37.0807253,C
201603160,2016-04-18,1144,SHOPLIFTING,13300 BLK JEFFERSON AVE,-76.5431196,37.1681819,R,-76.5431196,37.1681819,R
201652881,2016-04-18,2010,SHOPLIFTING,500 BLK BLAND BLVD,-76.518583,37.122077,P,-76.518583,37.122077,P
201603191,2016-04-19,403,SHOPLIFTING,12300 BLK WARWICK BLVD,-76.4889633,37.0639807,C,-76.4889633,37.0639807,C
201652902,2016-04-19,1545,SHOPLIFTING,12100 BLK JEFFERSON AVE,-76.493523,37.105174,C,-76.493523,37.105174,C
201603249,2016-04-20,1658,SHOPLIFTING,13200 BLK WARWICK BLVD,-76.5165735,37.1120849,C,-76.5165735,37.1120849,C
201652955,2016-04-21,639,SHOPLIFTING,13300 BLK WARWICK BLVD,-76.5188129,37.1145035,C,-76.5188129,37.1145035,C
201603292,2016-04-21,2024,SHOPLIFTING,2300 BLK JEFFERSON AVE,-76.4199088,36.9795191,R,-76.4199088,36.9795191,R
201652997,2016-04-22,1702,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201653021,2016-04-23,1256,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201653068,2016-04-25,1244,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201653070,2016-04-25,1344,SHOPLIFTING,500 BLK BLAND BLVD,-76.518583,37.122077,P,-76.518583,37.122077,P
201653077,2016-04-25,2317,SHOPLIFTING,300 BLK CHATHAM DR,-76.5119698,37.1243049,C,-76.5119698,37.1243049,C
201603425,2016-04-26,1352,SHOPLIFTING,600 BLK PILOT HOUSE DR,-76.4780842,37.0807253,C,-76.4780842,37.0807253,C
201653136,2016-04-27,1430,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201603465,2016-04-27,1439,SHOPLIFTING,10800 BLK WARWICK BLVD,-76.4667659,37.0377816,C,-76.4667659,37.0377816,C
201653151,2016-04-27,1905,SHOPLIFTING,10900 BLK WARWICK BLVD,-76.471898,37.0426048,C,-76.471898,37.0426048,C
201603478,2016-04-27,2306,SHOPLIFTING,2600 BLK JEFFERSON AVE,-76.42135,36.9825725,C,-76.42135,36.9825725,C
201603479,2016-04-27,2306,SHOPLIFTING,2600 BLK JEFFERSON AVE,-76.42135,36.9825725,C,-76.42135,36.9825725,C
201603513,2016-04-28,1537,SHOPLIFTING,12400 BLK JEFFERSON AVE,-76.504475,37.119529,M,-76.504475,37.119529,M
201653213,2016-04-29,1840,SHOPLIFTING,14800 BLK WARWICK BLVD,-76.541317,37.135346,R,-76.541317,37.135346,R
201603576,2016-04-30,1547,SHOPLIFTING,15200 BLK WARWICK BLVD,-76.5470147,37.1425791,P,-76.5470147,37.1425791,P
201603591,2016-05-01,1347,SHOPLIFTING,12400 BLK JEFFERSON AVE,-76.504475,37.119529,M,-76.504475,37.119529,M
201603596,2016-05-01,1806,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201603599,2016-05-01,1936,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201653289,2016-05-02,1218,SHOPLIFTING,300 BLK CHATHAM DR,-76.5119698,37.1243049,C,-76.5119698,37.1243049,C
201603706,2016-05-04,113,SHOPLIFTING,700 BLK J CLYDE MORRIS BLVD,-76.4667135,37.0765421,C,-76.4667135,37.0765421,C
201603761,2016-05-05,1937,SHOPLIFTING,400 BLK ORIANA RD,-76.5382867,37.1301158,C,-76.5382867,37.1301158,C
201653436,2016-05-06,2032,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201603810,2016-05-07,1628,SHOPLIFTING,12400 BLK JEFFERSON AVE,-76.504475,37.119529,M,-76.504475,37.119529,M
201653486,2016-05-08,1514,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201653492,2016-05-08,1805,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201653497,2016-05-08,2012,SHOPLIFTING,12100 BLK JEFFERSON AVE,-76.493523,37.105174,C,-76.493523,37.105174,C
201603878,2016-05-10,1410,SHOPLIFTING,12400 BLK JEFFERSON AVE,-76.504475,37.119529,M,-76.504475,37.119529,M
201603905,2016-05-10,2109,SHOPLIFTING,300 BLK OYSTER POINT RD,-76.5109083,37.1035132,C,-76.5109083,37.1035132,C
201653589,2016-05-12,1325,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201603965,2016-05-12,2112,SHOPLIFTING,300 BLK CHATHAM DR,-76.5119698,37.1243049,C,-76.5119698,37.1243049,C
201603980,2016-05-13,1212,SHOPLIFTING,12400 BLK JEFFERSON AVE,-76.504475,37.119529,M,-76.504475,37.119529,M
201653681,2016-05-15,1111,SHOPLIFTING,0 BLK HIDEN BLVD,-76.5004773,37.0676714,R,-76.5004773,37.0676714,R
201604033,2016-05-16,912,SHOPLIFTING,13200 BLK WARWICK BLVD,-76.5165735,37.1120849,C,-76.5165735,37.1120849,C
201604057,2016-05-17,318,SHOPLIFTING,700 BLK J CLYDE MORRIS BLVD,-76.4667135,37.0765421,C,-76.4667135,37.0765421,C
201653744,2016-05-17,2002,SHOPLIFTING,12100 BLK JEFFERSON AVE,-76.493523,37.105174,C,-76.493523,37.105174,C
201604110,2016-05-18,1902,SHOPLIFTING,12400 BLK JEFFERSON AVE,-76.504475,37.119529,M,-76.504475,37.119529,M
201604137,2016-05-19,1235,SHOPLIFTING,12400 BLK JEFFERSON AVE,-76.504475,37.119529,M,-76.504475,37.119529,M
201604140,2016-05-19,1247,SHOPLIFTING,12400 BLK JEFFERSON AVE,-76.504475,37.119529,M,-76.504475,37.119529,M
201653803,2016-05-19,1300,SHOPLIFTING,14700 BLK WARWICK BLVD,-76.5423655,37.1331147,C,-76.5423655,37.1331147,C
201653812,2016-05-19,1612,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201604146,2016-05-19,1633,SHOPLIFTING,900 BLK J CLYDE MORRIS BLVD,-76.4589279,37.0888359,C,-76.4589279,37.0888359,C
201653872,2016-05-21,1126,SHOPLIFTING,3300 BLK ROANOKE AVE,-76.4120836,36.9915884,R,-76.4120836,36.9915884,R
201653900,2016-05-22,828,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201653932,2016-05-23,1208,SHOPLIFTING,500 BLK BLAND BLVD,-76.518583,37.122077,P,-76.518583,37.122077,P
201653934,2016-05-23,1526,SHOPLIFTING,12400 BLK JEFFERSON AVE,-76.504475,37.119529,M,-76.504475,37.119529,M
201653941,2016-05-23,1538,SHOPLIFTING,12100 BLK JEFFERSON AVE,-76.493523,37.105174,C,-76.493523,37.105174,C
201604260,2016-05-23,1742,SHOPLIFTING,12100 BLK JEFFERSON AVE,-76.493523,37.105174,C,-76.493523,37.105174,C
201604261,2016-05-23,1754,SHOPLIFTING,12100 BLK JEFFERSON AVE,-76.493523,37.105174,C,-76.493523,37.105174,C
201604262,2016-05-23,1844,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201604263,2016-05-23,2043,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201604295,2016-05-24,1843,SHOPLIFTING,10800 BLK WARWICK BLVD,-76.4667659,37.0377816,C,-76.4667659,37.0377816,C
201604296,2016-05-24,1853,SHOPLIFTING,5900 BLK JEFFERSON AVE,-76.4377798,37.0094596,C,-76.4377798,37.0094596,C
201653988,2016-05-25,814,SHOPLIFTING,2300 BLK JEFFERSON AVE,-76.4199088,36.9795191,R,-76.4199088,36.9795191,R
201604310,2016-05-25,1109,SHOPLIFTING,14300 BLK WARWICK BLVD,-76.5349533,37.1275595,C,-76.5349533,37.1275595,C
201653994,2016-05-25,1236,SHOPLIFTING,12100 BLK JEFFERSON AVE,-76.493523,37.105174,C,-76.493523,37.105174,C
201604315,2016-05-25,1403,SHOPLIFTING,12400 BLK WARWICK BLVD,-76.4922018,37.0681471,C,-76.4922018,37.0681471,C
201604319,2016-05-25,1511,SHOPLIFTING,600 BLK PILOT HOUSE DR,-76.4780842,37.0807253,C,-76.4780842,37.0807253,C
201604344,2016-05-26,1232,SHOPLIFTING,9900 BLK JEFFERSON AVE,-76.4516265,37.0312764,C,-76.4516265,37.0312764,C
201654031,2016-05-26,1630,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201654097,2016-05-28,1205,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201604412,2016-05-28,1454,SHOPLIFTING,0 BLK HIDEN BLVD,-76.5004773,37.0676714,R,-76.5004773,37.0676714,R
201604415,2016-05-28,1521,SHOPLIFTING,0 BLK HIDEN BLVD,-76.5004773,37.0676714,R,-76.5004773,37.0676714,R
201604414,2016-05-28,1521,SHOPLIFTING,0 BLK HIDEN BLVD,-76.5004773,37.0676714,R,-76.5004773,37.0676714,R
201604434,2016-05-29,1105,SHOPLIFTING,12900 BLK JEFFERSON AVE,-76.528324,37.1497,C,-76.528324,37.1497,C
201604445,2016-05-29,1841,SHOPLIFTING,500 BLK BLAND BLVD,-76.518583,37.122077,P,-76.518583,37.122077,P
201654171,2016-05-30,1715,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201654177,2016-05-30,1907,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201654210,2016-05-31,1830,SHOPLIFTING,12400 BLK JEFFERSON AVE,-76.504475,37.119529,M,-76.504475,37.119529,M
201604529,2016-06-01,1230,SHOPLIFTING,13200 BLK WARWICK BLVD,-76.5165735,37.1120849,C,-76.5165735,37.1120849,C
201604541,2016-06-01,1446,SHOPLIFTING,300 BLK OYSTER POINT RD,-76.5109083,37.1035132,C,-76.5109083,37.1035132,C
201604545,2016-06-01,1611,SHOPLIFTING,12000 BLK JEFFERSON AVE,-76.4871821,37.0973237,O,-76.4871821,37.0973237,O
201604548,2016-06-01,1632,SHOPLIFTING,12000 BLK JEFFERSON AVE,-76.4871821,37.0973237,O,-76.4871821,37.0973237,O
201654290,2016-06-03,1229,SHOPLIFTING,12100 BLK JEFFERSON AVE,-76.493523,37.105174,C,-76.493523,37.105174,C
201654338,2016-06-05,1259,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201654339,2016-06-05,1341,SHOPLIFTING,12400 BLK WARWICK BLVD,-76.4922018,37.0681471,C,-76.4922018,37.0681471,C
201604728,2016-06-09,1218,SHOPLIFTING,600 BLK PILOT HOUSE DR,-76.4780842,37.0807253,C,-76.4780842,37.0807253,C
201654498,2016-06-10,1515,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201604783,2016-06-11,2040,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201654576,2016-06-12,1908,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201654606,2016-06-13,1238,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201654610,2016-06-13,1448,SHOPLIFTING,300 BLK CHATHAM DR,-76.5119698,37.1243049,C,-76.5119698,37.1243049,C
201604849,2016-06-13,2108,SHOPLIFTING,9900 BLK JEFFERSON AVE,-76.4516265,37.0312764,C,-76.4516265,37.0312764,C
201654701,2016-06-16,1309,SHOPLIFTING,11700 BLK JEFFERSON AVE,-76.4747446,37.0755734,C,-76.4747446,37.0755734,C
201654707,2016-06-16,1537,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201604936,2016-06-16,1807,SHOPLIFTING,12000 BLK JEFFERSON AVE,-76.4871821,37.0973237,O,-76.4871821,37.0973237,O
201604963,2016-06-17,1608,SHOPLIFTING,12000 BLK JEFFERSON AVE,-76.4871821,37.0973237,O,-76.4871821,37.0973237,O
201604980,2016-06-18,953,SHOPLIFTING,600 BLK DRESDEN DR,-76.4632065,37.0552779,C,-76.4632065,37.0552779,C
201604993,2016-06-18,1530,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201654764,2016-06-18,1635,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201604999,2016-06-18,1925,SHOPLIFTING,900 BLK J CLYDE MORRIS BLVD,-76.4589279,37.0888359,C,-76.4589279,37.0888359,C
201605004,2016-06-18,2146,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201605016,2016-06-19,912,SHOPLIFTING,5100 BLK JEFFERSON AVE,-76.4307291,36.9985925,C,-76.4307291,36.9985925,C
201654792,2016-06-19,1233,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201654794,2016-06-19,1339,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201654821,2016-06-20,1449,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201654827,2016-06-20,1800,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201654846,2016-06-21,1115,SHOPLIFTING,600 BLK J CLYDE MORRIS BLVD,-76.4736857,37.0735663,C,-76.4736857,37.0735663,C
201654873,2016-06-22,1157,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201605122,2016-06-22,2142,SHOPLIFTING,2600 BLK JEFFERSON AVE,-76.42135,36.9825725,C,-76.42135,36.9825725,C
201605160,2016-06-23,2343,SHOPLIFTING,11500 BLK JEFFERSON AVE,-76.4715138,37.0698076,C,-76.4715138,37.0698076,C
201654945,2016-06-24,1800,SHOPLIFTING,12100 BLK JEFFERSON AVE,-76.493523,37.105174,C,-76.493523,37.105174,C
201605225,2016-06-26,1253,SHOPLIFTING,11500 BLK JEFFERSON AVE,-76.4715138,37.0698076,C,-76.4715138,37.0698076,C
201655026,2016-06-27,1103,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201605265,2016-06-27,1939,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201655041,2016-06-27,1955,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201655069,2016-06-28,1415,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201605302,2016-06-28,1705,SHOPLIFTING,12500 BLK JEFFERSON AVE,-76.5100863,37.1276496,M,-76.5100863,37.1276496,M
201605305,2016-06-28,1753,SHOPLIFTING,12000 BLK JEFFERSON AVE,-76.4871821,37.0973237,O,-76.4871821,37.0973237,O
201655090,2016-06-29,1110,SHOPLIFTING,12400 BLK WARWICK BLVD,-76.4922018,37.0681471,C,-76.4922018,37.0681471,C
201655109,2016-06-29,2017,SHOPLIFTING,900 BLK J CLYDE MORRIS BLVD,-76.4589279,37.0888359,C,-76.4589279,37.0888359,C
201655125,2016-06-30,1005,SHOPLIFTING,12000 BLK JEFFERSON AVE,-76.4871821,37.0973237,O,-76.4871821,37.0973237,O
201655171,2016-07-01,1922,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201605415,2016-07-02,1525,SHOPLIFTING,10800 BLK WARWICK BLVD,-76.4667659,37.0377816,C,-76.4667659,37.0377816,C
201605417,2016-07-02,1613,SHOPLIFTING,10800 BLK WARWICK BLVD,-76.4667659,37.0377816,C,-76.4667659,37.0377816,C
201655219,2016-07-03,947,SHOPLIFTING,11700 BLK JEFFERSON AVE,-76.4747446,37.0755734,C,-76.4747446,37.0755734,C
201655224,2016-07-03,1122,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201605451,2016-07-04,1632,SHOPLIFTING,10800 BLK WARWICK BLVD,-76.4667659,37.0377816,C,-76.4667659,37.0377816,C
201655288,2016-07-05,1354,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201655333,2016-07-07,206,SHOPLIFTING,2600 BLK JEFFERSON AVE,-76.42135,36.9825725,C,-76.42135,36.9825725,C
201655349,2016-07-07,1537,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201655398,2016-07-09,1011,SHOPLIFTING,300 BLK OYSTER POINT RD,-76.5109083,37.1035132,C,-76.5109083,37.1035132,C
201605599,2016-07-10,1858,SHOPLIFTING,7100 BLK WARWICK BLVD,-76.4460483,37.0108875,C,-76.4460483,37.0108875,C
201605647,2016-07-12,1325,SHOPLIFTING,10800 BLK WARWICK BLVD,-76.4667659,37.0377816,C,-76.4667659,37.0377816,C
201655484,2016-07-12,1407,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201655487,2016-07-12,1529,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201655486,2016-07-12,1617,SHOPLIFTING,300 BLK CHATHAM DR,-76.5119698,37.1243049,C,-76.5119698,37.1243049,C
201605703,2016-07-13,2030,SHOPLIFTING,1100 BLK BRIARFIELD RD,-76.4214174,37.0117179,R,-76.4214174,37.0117179,R
201605735,2016-07-14,1921,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201655573,2016-07-15,1551,SHOPLIFTING,2300 BLK JEFFERSON AVE,-76.4199088,36.9795191,R,-76.4199088,36.9795191,R
201605769,2016-07-15,1831,SHOPLIFTING,7100 BLK WARWICK BLVD,-76.4460483,37.0108875,C,-76.4460483,37.0108875,C
201655594,2016-07-16,1636,SHOPLIFTING,12100 BLK JEFFERSON AVE,-76.493523,37.105174,C,-76.493523,37.105174,C
201605804,2016-07-17,1842,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201605819,2016-07-18,1204,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201655637,2016-07-18,1928,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201655642,2016-07-18,2048,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201605845,2016-07-19,1315,SHOPLIFTING,12500 BLK JEFFERSON AVE,-76.5100863,37.1276496,M,-76.5100863,37.1276496,M
201655660,2016-07-19,1413,SHOPLIFTING,500 BLK BLAND BLVD,-76.518583,37.122077,P,-76.518583,37.122077,P
201655687,2016-07-20,1143,SHOPLIFTING,300 BLK CHATHAM DR,-76.5119698,37.1243049,C,-76.5119698,37.1243049,C
201605892,2016-07-20,1416,SHOPLIFTING,600 BLK STONEY CREEK LN,-76.520323,37.1424356,R,-76.520323,37.1424356,R
201655693,2016-07-20,1501,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201605932,2016-07-20,1800,SHOPLIFTING,12000 BLK JEFFERSON AVE,-76.4871821,37.0973237,O,-76.4871821,37.0973237,O
201655725,2016-07-21,1303,SHOPLIFTING,2300 BLK JEFFERSON AVE,-76.4199088,36.9795191,R,-76.4199088,36.9795191,R
201605938,2016-07-21,1946,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201655793,2016-07-24,823,SHOPLIFTING,2000 BLK 25TH ST,-76.3940909,36.993451,C,-76.3940909,36.993451,C
201606011,2016-07-24,946,SHOPLIFTING,5100 BLK JEFFERSON AVE,-76.4307291,36.9985925,C,-76.4307291,36.9985925,C
201606020,2016-07-24,1717,SHOPLIFTING,600 BLK STONEY CREEK LN,-76.520323,37.1424356,R,-76.520323,37.1424356,R
201655872,2016-07-26,2332,SHOPLIFTING,2600 BLK JEFFERSON AVE,-76.42135,36.9825725,C,-76.42135,36.9825725,C
201606125,2016-07-27,1800,SHOPLIFTING,600 BLK DRESDEN DR,-76.4632065,37.0552779,C,-76.4632065,37.0552779,C
201606169,2016-07-28,1515,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201655941,2016-07-29,1325,SHOPLIFTING,14800 BLK WARWICK BLVD,-76.541317,37.135346,R,-76.541317,37.135346,R
201655953,2016-07-29,2052,SHOPLIFTING,14300 BLK WARWICK BLVD,-76.5349533,37.1275595,C,-76.5349533,37.1275595,C
201655968,2016-07-30,1532,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201655997,2016-07-31,1422,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201606243,2016-07-31,2039,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201656032,2016-08-01,1714,SHOPLIFTING,600 BLK NEWMARKET DR N,-76.4417094,37.021798,C,-76.4417094,37.021798,C
201606291,2016-08-02,1729,SHOPLIFTING,12600 BLK MCMANUS BLVD,-76.5067009,37.1344387,M,-76.5067009,37.1344387,M
201606294,2016-08-02,1901,SHOPLIFTING,600 BLK PILOT HOUSE DR,-76.4780842,37.0807253,C,-76.4780842,37.0807253,C
201606328,2016-08-03,2211,SHOPLIFTING,11000 BLK JEFFERSON AVE,-76.4622654,37.0551026,C,-76.4622654,37.0551026,C
201606345,2016-08-04,1201,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201656120,2016-08-04,1520,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201656114,2016-08-04,1540,SHOPLIFTING,11200 BLK JEFFERSON AVE,-76.4657937,37.059528,C,-76.4657937,37.059528,C
201606365,2016-08-04,1838,SHOPLIFTING,600 BLK STONEY CREEK LN,-76.520323,37.1424356,R,-76.520323,37.1424356,R
201606391,2016-08-05,1103,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201606393,2016-08-05,1202,SHOPLIFTING,12400 BLK JEFFERSON AVE,-76.504475,37.119529,M,-76.504475,37.119529,M
201656148,2016-08-05,1213,SHOPLIFTING,500 BLK BLAND BLVD,-76.518583,37.122077,P,-76.518583,37.122077,P
201606397,2016-08-05,1402,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201656158,2016-08-05,1645,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201656205,2016-08-07,936,SHOPLIFTING,11700 BLK JEFFERSON AVE,-76.4747446,37.0755734,C,-76.4747446,37.0755734,C
201656208,2016-08-07,1112,SHOPLIFTING,3100 BLK JEFFERSON AVE,-76.4231737,36.9854288,C,-76.4231737,36.9854288,C
201656220,2016-08-07,1651,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201656228,2016-08-07,1846,SHOPLIFTING,500 BLK BLAND BLVD,-76.518583,37.122077,P,-76.518583,37.122077,P
201656249,2016-08-08,1440,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201606619,2016-08-08,1900,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201656294,2016-08-09,1633,SHOPLIFTING,12400 BLK JEFFERSON AVE,-76.504475,37.119529,M,-76.504475,37.119529,M
201656323,2016-08-10,1736,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201606559,2016-08-11,929,SHOPLIFTING,300 BLK CHATHAM DR,-76.5119698,37.1243049,C,-76.5119698,37.1243049,C
201656357,2016-08-11,1958,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201606638,2016-08-12,2119,SHOPLIFTING,600 BLK J CLYDE MORRIS BLVD,-76.4736857,37.0735663,C,-76.4736857,37.0735663,C
201656435,2016-08-14,1250,SHOPLIFTING,12400 BLK JEFFERSON AVE,-76.504475,37.119529,M,-76.504475,37.119529,M
201656438,2016-08-14,1633,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201606739,2016-08-16,1852,SHOPLIFTING,10800 BLK WARWICK BLVD,-76.4667659,37.0377816,C,-76.4667659,37.0377816,C
201606749,2016-08-17,1041,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201606752,2016-08-17,1211,SHOPLIFTING,600 BLK NEWMARKET DR N,-76.4417094,37.021798,C,-76.4417094,37.021798,C
201656520,2016-08-17,1610,SHOPLIFTING,12400 BLK JEFFERSON AVE,-76.504475,37.119529,M,-76.504475,37.119529,M
201656563,2016-08-18,1204,SHOPLIFTING,500 BLK BLAND BLVD,-76.518583,37.122077,P,-76.518583,37.122077,P
201609870,2016-08-18,1530,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201656600,2016-08-19,1010,SHOPLIFTING,12400 BLK JEFFERSON AVE,-76.504475,37.119529,M,-76.504475,37.119529,M
201656627,2016-08-20,1110,SHOPLIFTING,500 BLK BLAND BLVD,-76.518583,37.122077,P,-76.518583,37.122077,P
201606877,2016-08-20,1603,SHOPLIFTING,600 BLK NEWMARKET DR N,-76.4417094,37.021798,C,-76.4417094,37.021798,C
