REPORT NUMBER,DATE,TIME,OFFENSE,ADDRESS,X_Coordinates,Y_Coordinates,Zones
201826009,2018-08-26,1137,UNAUTHORIZED USE OF VEHICLE,12000 BLK JEFFERSON AVE,-76.4871821,37.0973237,O
201826026,2018-08-27,839,UNAUTHORIZED USE OF VEHICLE,700 BLK GALLEON DR,-76.5369401,37.1711614,R
201826047,2018-08-27,2219,UNAUTHORIZED USE OF VEHICLE,500 BLK CORAL CT,-76.4924427,37.0964912,R
201826071,2018-08-29,35,UNAUTHORIZED USE OF VEHICLE,100 BLK TYNER DR,-76.5262653,37.1558682,R
201826099,2018-08-29,2230,UNAUTHORIZED USE OF VEHICLE,900 BLK HOLBROOK DR,-76.4887279,37.1198308,R
201857089,2018-09-01,2331,UNAUTHORIZED USE OF VEHICLE,200 BLK TABBS LN,-76.5423448,37.1165745,R
201857127,2018-09-02,2209,UNAUTHORIZED USE OF VEHICLE,0 BLK INDIAN SPRINGS DR,-76.5060945,37.0833477,R
201857160,2018-09-04,45,UNAUTHORIZED USE OF VEHICLE,12700 BLK SANDPEBBLE CIR,-76.496138,37.0892256,R
201826249,2018-09-05,1009,UNAUTHORIZED USE OF VEHICLE,100 BLK REPUBLIC RD,-76.5755038,37.1864015,R
201826263,2018-09-05,2046,UNAUTHORIZED USE OF VEHICLE,12900 BLK JEFFERSON AVE,-76.528324,37.1497,C
201826296,2018-09-07,837,UNAUTHORIZED USE OF VEHICLE,700 BLK GALLEON DR,-76.5369401,37.1711614,R
201826386,2018-09-09,1621,UNAUTHORIZED USE OF VEHICLE,200 BLK CABELL DR,-76.5381828,37.095864,R
201826365,2018-09-10,506,UNAUTHORIZED USE OF VEHICLE,6300 BLK GROSSMAN PL,-76.4223613,37.0139151,R
201857368,2018-09-11,2143,UNAUTHORIZED USE OF VEHICLE,800 BLK BRIGHTON LN,-76.46028,37.0978659,C
201826427,2018-09-12,1509,UNAUTHORIZED USE OF VEHICLE,300 BLK CHARLES ST,-76.568382,37.167492,R
201826435,2018-09-12,2208,UNAUTHORIZED USE OF VEHICLE,5000 BLK MERCURY BLVD,-76.4415084,37.0214429,C
201826485,2018-09-14,1628,UNAUTHORIZED USE OF VEHICLE,400 BLK MERRY OAKS DR,-76.5569882,37.1605333,C
201826518,2018-09-16,1916,UNAUTHORIZED USE OF VEHICLE,300 BLK DEPUTY LN,-76.5355935,37.1457008,R
201826519,2018-09-16,1941,UNAUTHORIZED USE OF VEHICLE,0 BLK MARINA DR,-76.5679306,37.1295594,R
201826522,2018-09-16,2128,UNAUTHORIZED USE OF VEHICLE,100 BLK RIVER MEWS DR,-76.5594122,37.1545291,R
201826565,2018-09-18,817,UNAUTHORIZED USE OF VEHICLE,600 BLK CHELSEA PL,-76.5746041,37.1980278,R
201857579,2018-09-18,2359,UNAUTHORIZED USE OF VEHICLE,300 BLK HILLTOP DR,-76.5718739,37.1851068,R
201826753,2018-09-25,945,UNAUTHORIZED USE OF VEHICLE,700 BLK 25TH ST,-76.4183702,36.9825209,R
201826790,2018-09-26,926,UNAUTHORIZED USE OF VEHICLE,12900 BLK JEFFERSON AVE,-76.528324,37.1497,C
201826797,2018-09-26,1108,UNAUTHORIZED USE OF VEHICLE,7400 BLK RIVER RD,-76.4509612,37.0120072,R
201857903,2018-09-28,1843,UNAUTHORIZED USE OF VEHICLE,600 BLK THIMBLE SHOALS BLVD,-76.4793186,37.0830657,C
201826890,2018-09-30,2233,UNAUTHORIZED USE OF VEHICLE,1400 BLK 24TH ST,-76.4005564,36.9888069,R
201827169,2018-10-09,1321,UNAUTHORIZED USE OF VEHICLE,1000 BLK 48TH ST,-76.421481,36.998667,M
201827350,2018-10-15,1319,UNAUTHORIZED USE OF VEHICLE,300 BLK CHARLES ST,-76.568382,37.167492,R
201827387,2018-10-16,1849,UNAUTHORIZED USE OF VEHICLE,100 BLK GATE ST,-76.5337977,37.1016627,R
201858519,2018-10-17,742,UNAUTHORIZED USE OF VEHICLE,0 BLK HUGUENOT RD,-76.4840579,37.0732609,R
201827459,2018-10-20,1001,UNAUTHORIZED USE OF VEHICLE,500 BLK YOUNGS MILL LN,-76.511345,37.112158,R
201827494,2018-10-21,1906,UNAUTHORIZED USE OF VEHICLE,700 BLK ALBEMARLE CIR,-76.4275378,36.9994859,R
201827515,2018-10-22,1641,UNAUTHORIZED USE OF VEHICLE,4200 BLK NATURE WAY,-76.5059957,37.1073305,R
201858726,2018-10-24,1249,UNAUTHORIZED USE OF VEHICLE,500 BLK WOODALL CT,-76.5321499,37.1506132,R
201827648,2018-10-27,1057,UNAUTHORIZED USE OF VEHICLE,500 BLK PURLIEU DR,-76.4731117,37.078796,R
201827699,2018-10-29,1104,UNAUTHORIZED USE OF VEHICLE,14800 BLK WARWICK BLVD,-76.541317,37.135346,R
201827783,2018-11-01,1249,UNAUTHORIZED USE OF VEHICLE,0 BLK OLD OYSTER POINT RD,-76.4775373,37.1052281,C
201827914,2018-11-06,1345,UNAUTHORIZED USE OF VEHICLE,7400 BLK RIVER RD,-76.4509612,37.0120072,R
